timestamp;temperature;temp_outside
2024-07-14T13:30:00;26,678698;16,636271
2024-07-14T13:35:00;26,678698;16,431067
2024-07-14T13:40:00;26,659087;16,089062
2024-07-14T13:45:00;26,659087;16,010889
2024-07-14T13:50:00;26,639477;16,020661
2024-07-14T13:55:00;26,619866;16,167235
2024-07-14T14:00:00;26,610061;16,391981
2024-07-14T14:05:00;26,600256;16,548326
2024-07-14T14:10:00;26,600256;16,743758
2024-07-14T14:15:00;26,590451;16,958733
2024-07-14T14:20:00;26,590451;16,968504
2024-07-14T14:25:00;26,590451;17,036906
2024-07-14T14:30:00;26,580646;17,095535
2024-07-14T14:35:00;26,561035;17,085763
2024-07-14T14:40:00;26,55123;17,06622
2024-07-14T14:45:00;26,541425;17,056449
2024-07-14T14:50:00;26,521814;17,046677
2024-07-14T14:55:00;26,512009;17,027134
2024-07-14T15:00:00;26,512009;17,027134
2024-07-14T15:05:00;26,502204;16,831702
2024-07-14T15:10:00;26,492399;16,6949
2024-07-14T15:15:00;26,482593;16,646042
2024-07-14T15:20:00;26,472788;16,606956
2024-07-14T15:25:00;26,462983;16,548326
2024-07-14T15:30:00;26,443373;16,421296
2024-07-14T15:35:00;26,423762;16,206321
2024-07-14T15:40:00;26,423762;15,981575
2024-07-14T15:45:00;26,404152;15,874087
2024-07-14T15:50:00;26,413957;15,825229
2024-07-14T15:55:00;26,404152;15,756828
2024-07-14T16:00:00;26,384541;15,70797
2024-07-14T16:05:00;26,384541;15,668884
2024-07-14T16:10:00;26,364931;15,688427
2024-07-14T16:15:00;26,355126;15,7666
2024-07-14T16:20:00;26,335515;15,864316
2024-07-14T16:25:00;26,32571;15,893631
2024-07-14T16:30:00;26,315905;15,747057
2024-07-14T16:35:00;26,32571;15,649341
2024-07-14T16:40:00;26,3061;15,629798
2024-07-14T16:45:00;26,296294;15,649341
2024-07-14T16:50:00;26,286489;15,70797
2024-07-14T16:55:00;26,276684;15,795915
2024-07-14T17:00:00;26,257074;15,893631
2024-07-14T17:05:00;26,247268;15,942488
2024-07-14T17:10:00;26,237463;15,95226
2024-07-14T17:15:00;26,227658;15,922945
2024-07-14T17:20:00;26,227658;15,835001
2024-07-14T17:25:00;26,217853;15,737285
2024-07-14T17:30:00;26,208047;15,688427
2024-07-14T17:35:00;26,188437;15,629798
2024-07-14T17:40:00;26,178632;15,541854
2024-07-14T17:45:00;26,168827;15,453909
2024-07-14T17:50:00;26,159021;15,346422
2024-07-14T17:55:00;26,139411;15,317107
2024-07-14T18:00:00;26,139411;15,33665
2024-07-14T18:05:00;26,139411;15,365965
2024-07-14T18:10:00;26,129606;15,405051
2024-07-14T18:15:00;26,119801;15,453909
2024-07-14T18:20:00;26,109995;15,483224
2024-07-14T18:25:00;26,090385;15,532082
2024-07-14T18:30:00;26,08058;15,561397
2024-07-14T18:35:00;26,070775;15,600483
2024-07-14T18:40:00;26,060969;15,698199
2024-07-14T18:45:00;26,060969;15,795915
2024-07-14T18:50:00;26,060969;15,795915
2024-07-14T18:55:00;26,051164;15,776372
2024-07-14T19:00:00;26,051164;15,825229
2024-07-14T19:05:00;26,041359;15,854544
2024-07-14T19:10:00;26,031554;15,874087
2024-07-14T19:15:00;26,011943;15,864316
2024-07-14T19:20:00;26,002138;15,835001
2024-07-14T19:25:00;25,992333;15,825229
2024-07-14T19:30:00;25,992333;15,844773
2024-07-14T19:35:00;25,972722;15,864316
2024-07-14T19:40:00;25,972722;15,893631
2024-07-14T19:45:00;25,962917;15,883859
2024-07-14T19:50:00;25,953112;15,874087
2024-07-14T19:55:00;25,933502;15,883859
2024-07-14T20:00:00;25,923696;15,932717
2024-07-14T20:05:00;25,904086;15,962032
2024-07-14T20:10:00;25,894281;15,942488
2024-07-14T20:15:00;25,894281;15,932717
2024-07-14T20:20:00;25,894281;15,903402
2024-07-14T20:25:00;25,884475;15,864316
2024-07-14T20:30:00;25,884475;15,854544
2024-07-14T20:35:00;25,864865;15,854544
2024-07-14T20:40:00;25,85506;15,825229
2024-07-14T20:45:00;25,845255;15,805686
2024-07-14T20:50:00;25,835449;15,795915
2024-07-14T20:55:00;25,815839;15,756828
2024-07-14T21:00:00;25,815839;15,668884
2024-07-14T21:05:00;25,815839;15,610255
2024-07-14T21:10:00;25,815839;15,590711
2024-07-14T21:15:00;25,806034;15,561397
2024-07-14T21:20:00;25,786423;15,561397
2024-07-14T21:25:00;25,776618;15,561397
2024-07-14T21:30:00;25,757008;15,551625
2024-07-14T21:35:00;25,757008;15,532082
2024-07-14T21:40:00;25,757008;15,52231
2024-07-14T21:45:00;25,747203;15,502767
2024-07-14T21:50:00;25,747203;15,453909
2024-07-14T21:55:00;25,737397;15,385508
2024-07-14T22:00:00;25,727592;15,326879
2024-07-14T22:05:00;25,707982;15,258478
2024-07-14T22:10:00;25,698176;15,229163
2024-07-14T22:15:00;25,688371;15,170533
2024-07-14T22:20:00;25,678566;15,121676
2024-07-14T22:25:00;25,668761;15,063046
2024-07-14T22:30:00;25,658956;15,014188
2024-07-14T22:35:00;25,658956;14,975139
2024-07-14T22:40:00;25,658956;14,955625
2024-07-14T22:45:00;25,64915;14,965382
2024-07-14T22:50:00;25,62954;14,955625
2024-07-14T22:55:00;25,60993;14,916597
2024-07-14T23:00:00;25,600124;14,90684
2024-07-14T23:05:00;25,600124;14,897083
2024-07-14T23:10:00;25,580514;14,916597
2024-07-14T23:15:00;25,590319;14,916597
2024-07-14T23:20:00;25,580514;14,926354
2024-07-14T23:25:00;25,580514;14,945868
2024-07-14T23:30:00;25,570709;14,955625
2024-07-14T23:35:00;25,551098;14,965382
2024-07-14T23:40:00;25,531488;15,033731
2024-07-14T23:45:00;25,531488;15,102132
2024-07-14T23:50:00;25,521683;15,190077
2024-07-14T23:55:00;25,502072;15,258478
2024-07-15T00:00:00;25,511877;15,278021
2024-07-15T00:05:00;25,511877;15,278021
2024-07-15T00:10:00;25,511877;15,248706
2024-07-15T00:15:00;25,502072;15,238935
2024-07-15T00:20:00;25,482462;15,248706
2024-07-15T00:25:00;25,472657;15,278021
2024-07-15T00:30:00;25,453046;15,287792
2024-07-15T00:35:00;25,433436;15,297564
2024-07-15T00:40:00;25,433436;15,307336
2024-07-15T00:45:00;25,433436;15,297564
2024-07-15T00:50:00;25,433436;15,307336
2024-07-15T00:55:00;25,423631;15,307336
2024-07-15T01:00:00;25,413825;15,33665
2024-07-15T01:05:00;25,40402;15,375737
2024-07-15T01:10:00;25,40402;15,405051
2024-07-15T01:15:00;25,38441;15,434366
2024-07-15T01:20:00;25,374604;15,483224
2024-07-15T01:25:00;25,364799;15,52231
2024-07-15T01:30:00;25,364799;15,561397
2024-07-15T01:35:00;25,364799;15,590711
2024-07-15T01:40:00;25,364799;15,610255
2024-07-15T01:45:00;25,354994;15,629798
2024-07-15T01:50:00;25,335384;15,639569
2024-07-15T01:55:00;25,325578;15,629798
2024-07-15T02:00:00;25,315773;15,629798
2024-07-15T02:05:00;25,305968;15,649341
2024-07-15T02:10:00;25,296163;15,668884
2024-07-15T02:15:00;25,305968;15,717742
2024-07-15T02:20:00;25,305968;15,727514
2024-07-15T02:25:00;25,305968;15,737285
2024-07-15T02:30:00;25,296163;15,727514
2024-07-15T02:35:00;25,286358;15,747057
2024-07-15T02:40:00;25,276552;15,747057
2024-07-15T02:45:00;25,266747;15,727514
2024-07-15T02:50:00;25,247137;15,727514
2024-07-15T02:55:00;25,247137;15,737285
2024-07-15T03:00:00;25,256942;15,70797
2024-07-15T03:05:00;25,256942;15,668884
2024-07-15T03:10:00;25,247137;15,610255
2024-07-15T03:15:00;25,237332;15,571168
2024-07-15T03:20:00;25,237332;15,551625
2024-07-15T03:25:00;25,207916;15,502767
2024-07-15T03:30:00;25,217721;15,424595
2024-07-15T03:35:00;25,207916;15,365965
2024-07-15T03:40:00;25,198111;15,346422
2024-07-15T03:45:00;25,198111;15,356194
2024-07-15T03:50:00;25,198111;15,385508
2024-07-15T03:55:00;25,198111;15,405051
2024-07-15T04:00:00;25,1785;15,424595
2024-07-15T04:05:00;25,1785;15,453909
2024-07-15T04:10:00;25,15889;15,473453
2024-07-15T04:15:00;25,15889;15,473453
2024-07-15T04:20:00;25,149085;15,453909
2024-07-15T04:25:00;25,129474;15,453909
2024-07-15T04:30:00;25,129474;15,473453
2024-07-15T04:35:00;25,139279;15,492996
2024-07-15T04:40:00;25,139279;15,512539
2024-07-15T04:45:00;25,139279;15,512539
2024-07-15T04:50:00;25,129474;15,561397
2024-07-15T04:55:00;25,119669;15,639569
2024-07-15T05:00:00;25,109864;15,659113
2024-07-15T05:05:00;25,100059;15,678656
2024-07-15T05:10:00;25,090253;15,688427
2024-07-15T05:15:00;25,090253;15,649341
2024-07-15T05:20:00;25,090253;15,629798
2024-07-15T05:25:00;25,100059;15,600483
2024-07-15T05:30:00;25,090253;15,571168
2024-07-15T05:35:00;25,070643;15,532082
2024-07-15T05:40:00;25,070643;15,532082
2024-07-15T05:45:00;25,060838;15,551625
2024-07-15T05:50:00;25,060838;15,590711
2024-07-15T05:55:00;25,051033;15,610255
2024-07-15T06:00:00;25,041227;15,649341
2024-07-15T06:05:00;25,041227;15,688427
2024-07-15T06:10:00;25,041227;15,747057
2024-07-15T06:15:00;25,051033;16,049976
2024-07-15T06:20:00;25,051033;16,675357
2024-07-15T06:25:00;25,051033;16,831702
2024-07-15T06:30:00;25,041227;16,861017
2024-07-15T06:35:00;25,041227;16,919647
2024-07-15T06:40:00;25,031422;16,919647
2024-07-15T06:45:00;25,031422;16,997819
2024-07-15T06:50:00;25,041227;16,88056
2024-07-15T06:55:00;25,051033;16,675357
2024-07-15T07:00:00;25,051033;16,606956
2024-07-15T07:05:00;25,041227;16,655814
2024-07-15T07:10:00;25,041227;16,587413
2024-07-15T07:15:00;25,041227;16,411524
2024-07-15T07:20:00;25,031422;16,284494
2024-07-15T07:25:00;25,021617;16,216093
2024-07-15T07:30:00;25,011812;16,13792
2024-07-15T07:35:00;25,021617;16,177006
2024-07-15T07:40:00;25,031422;16,38221
2024-07-15T07:45:00;25,041227;16,655814
2024-07-15T07:50:00;25,041227;17,075992
2024-07-15T07:55:00;25,051033;17,750231
2024-07-15T08:00:00;25,051033;18,043378
2024-07-15T08:05:00;25,051033;17,984749
2024-07-15T08:10:00;25,041227;17,68183
2024-07-15T08:15:00;25,031422;17,486398
2024-07-15T08:20:00;25,041227;17,408226
2024-07-15T08:25:00;25,051033;17,242109
2024-07-15T08:30:00;25,060838;17,320281
2024-07-15T08:35:00;25,060838;17,447312
2024-07-15T08:40:00;25,070643;17,652515
2024-07-15T08:45:00;25,070643;18,062922
2024-07-15T08:50:00;25,080448;18,375612
2024-07-15T08:55:00;25,070643;18,473328
2024-07-15T09:00:00;25,080448;18,727389
2024-07-15T09:05:00;25,090253;19,245283
2024-07-15T09:10:00;25,090253;19,04008
2024-07-15T09:15:00;25,090253;18,864191
2024-07-15T09:20:00;25,090253;18,756704
2024-07-15T09:25:00;25,100059;18,942364
2024-07-15T09:30:00;25,100059;19,020537
2024-07-15T09:35:00;25,100059;19,059623
2024-07-15T09:40:00;25,100059;19,206197
2024-07-15T09:45:00;25,109864;19,714319
2024-07-15T09:50:00;25,168695;21,348184
2024-07-15T09:55:00;25,1785;21,465619
2024-07-15T10:00:00;25,188305;21,054599
2024-07-15T10:05:00;25,217721;21,475405
2024-07-15T10:10:00;25,256942;21,866852
2024-07-15T10:15:00;25,276552;21,455832
2024-07-15T10:20:00;25,296163;21,279681
2024-07-15T10:25:00;25,325578;21,446046
2024-07-15T10:30:00;25,364799;22,003859
2024-07-15T10:35:00;25,413825;22,532312
2024-07-15T10:40:00;25,521683;23,863233
2024-07-15T10:45:00;25,619735;24,616769
2024-07-15T10:50:00;25,727592;25,419863
2024-07-15T10:55:00;25,835449;25,782494
2024-07-15T11:00:00;25,933502;25,743291
2024-07-15T11:05:00;26,021748;25,919705
2024-07-15T11:10:00;26,10019;26,194128
2024-07-15T11:15:00;26,178632;26,370543
2024-07-15T11:20:00;26,247268;26,399946
2024-07-15T11:25:00;26,3061;26,752776
2024-07-15T11:30:00;26,374736;27,252618
2024-07-15T11:35:00;26,453178;27,693655
2024-07-15T11:40:00;26,492399;27,772061
2024-07-15T11:45:00;26,521814;27,468236
2024-07-15T11:50:00;26,561035;27,125207
2024-07-15T11:55:00;26,610061;27,51724
2024-07-15T12:00:00;26,659087;27,527041
2024-07-15T12:05:00;26,708113;27,419232
2024-07-15T12:10:00;26,747334;27,144809
2024-07-15T12:15:00;26,766945;27,321223
2024-07-15T12:20:00;26,79636;27,713256
2024-07-15T12:25:00;26,825776;27,693655
2024-07-15T12:30:00;26,835581;27,87007
2024-07-15T12:35:00;26,835581;28,262103
2024-07-15T12:40:00;26,845386;28,213099
2024-07-15T12:45:00;26,874802;27,115406
2024-07-15T12:50:00;26,864997;27,115406
2024-07-15T12:55:00;26,864997;26,968394
2024-07-15T13:00:00;26,884607;26,243133
2024-07-15T13:05:00;26,894412;24,890782
2024-07-15T13:10:00;26,884607;24,841851
2024-07-15T13:15:00;26,874802;24,646128
2024-07-15T13:20:00;26,855191;24,372114
2024-07-15T13:25:00;26,835581;23,432641
2024-07-15T13:30:00;26,825776;22,728036
2024-07-15T13:35:00;26,806165;22,336589
2024-07-15T13:40:00;26,806165;21,994072
2024-07-15T13:45:00;26,79636;21,651556
2024-07-15T13:50:00;26,79636;21,524336
2024-07-15T13:55:00;26,79636;21,367757
2024-07-15T14:00:00;26,79636;21,446046
2024-07-15T14:05:00;26,786555;22,855256
2024-07-15T14:10:00;26,766945;24,029598
2024-07-15T14:15:00;26,757139;24,469976
2024-07-15T14:20:00;26,757139;24,46019
2024-07-15T14:25:00;26,757139;23,882805
2024-07-15T14:30:00;26,757139;23,129269
2024-07-15T14:35:00;26,757139;22,855256
2024-07-15T14:40:00;26,757139;22,463809
2024-07-15T14:45:00;26,757139;22,277872
2024-07-15T14:50:00;26,766945;22,317016
2024-07-15T14:55:00;26,766945;21,984286
2024-07-15T15:00:00;26,766945;21,700487
2024-07-15T15:05:00;26,766945;21,671128
2024-07-15T15:10:00;26,786555;21,504763
2024-07-15T15:15:00;26,786555;21,250323
2024-07-15T15:20:00;26,79636;22,062576
2024-07-15T15:25:00;26,79636;22,522526
2024-07-15T15:30:00;26,806165;22,473595
2024-07-15T15:35:00;26,825776;22,160437
2024-07-15T15:40:00;26,845386;21,798349
2024-07-15T15:45:00;26,845386;21,710273
2024-07-15T15:50:00;26,855191;21,387329
2024-07-15T15:55:00;26,874802;20,986096
2024-07-15T16:00:00;26,864997;20,888234
2024-07-15T16:05:00;26,884607;21,064385
2024-07-15T16:10:00;26,884607;21,054599
2024-07-15T16:15:00;26,894412;20,937165
2024-07-15T16:20:00;26,904217;20,633793
2024-07-15T16:25:00;26,914023;20,682724
2024-07-15T16:30:00;26,914023;20,35978
2024-07-15T16:35:00;26,923828;19,929294
2024-07-15T16:40:00;26,933633;19,792492
2024-07-15T16:45:00;26,933633;19,528659
2024-07-15T16:50:00;26,953244;19,382085
2024-07-15T16:55:00;26,963049;19,440715
2024-07-15T17:00:00;26,972854;19,186653
2024-07-15T17:05:00;26,982659;19,000993
2024-07-15T17:10:00;27,00227;19,215968
2024-07-15T17:15:00;27,00227;19,450486
2024-07-15T17:20:00;27,012075;19,22574
2024-07-15T17:25:00;27,02188;18,825105
2024-07-15T17:30:00;27,031685;18,66876
2024-07-15T17:35:00;27,051296;18,522186
2024-07-15T17:40:00;27,070906;18,4831
2024-07-15T17:45:00;27,070906;18,600359
2024-07-15T17:50:00;27,090517;18,492871
2024-07-15T17:55:00;27,110127;18,502643
2024-07-15T18:00:00;27,129737;18,61013
2024-07-15T18:05:00;27,159153;18,756704
2024-07-15T18:10:00;27,168958;18,961907
2024-07-15T18:15:00;27,198374;18,85442
2024-07-15T18:20:00;27,227789;18,903278
2024-07-15T18:25:00;27,257205;19,088938
2024-07-15T18:30:00;27,276816;19,088938
2024-07-15T18:35:00;27,296426;18,883734
2024-07-15T18:40:00;27,306231;18,864191
2024-07-15T18:45:00;27,325842;18,844648
2024-07-15T18:50:00;27,355257;18,873963
2024-07-15T18:55:00;27,365062;18,864191
2024-07-15T19:00:00;27,394478;18,79579
2024-07-15T19:05:00;27,423894;18,698074
2024-07-15T19:10:00;27,453309;18,561272
2024-07-15T19:15:00;27,482725;18,4831
2024-07-15T19:20:00;27,512141;18,365841
2024-07-15T19:25:00;27,521946;18,29744
2024-07-15T19:30:00;27,551361;18,189952
2024-07-15T19:35:00;27,561167;18,043378
2024-07-15T19:40:00;27,570972;17,945663
2024-07-15T19:45:00;27,590582;17,818632
2024-07-15T19:50:00;27,610193;17,740459
2024-07-15T19:55:00;27,629803;17,652515
2024-07-15T20:00:00;27,649414;17,535256
2024-07-15T20:05:00;27,659219;17,43754
2024-07-15T20:10:00;27,669024;17,388682
2024-07-15T20:15:00;27,678829;17,398454
2024-07-15T20:20:00;27,678829;17,398454
2024-07-15T20:25:00;27,688634;17,408226
2024-07-15T20:30:00;27,708245;17,398454
2024-07-15T20:35:00;27,71805;17,339825
2024-07-15T20:40:00;27,73766;17,31051
2024-07-15T20:45:00;27,747466;17,31051
2024-07-15T20:50:00;27,757271;17,31051
2024-07-15T20:55:00;27,767076;17,290967
2024-07-15T21:00:00;27,757271;17,25188
2024-07-15T21:05:00;27,757271;17,183479
2024-07-15T21:10:00;27,747466;17,085763
2024-07-15T21:15:00;27,73766;16,919647
2024-07-15T21:20:00;27,727855;16,724215
2024-07-15T21:25:00;27,71805;16,460382
2024-07-15T21:30:00;27,708245;16,216093
2024-07-15T21:35:00;27,69844;15,971803
2024-07-15T21:40:00;27,688634;15,786143
2024-07-15T21:45:00;27,678829;15,639569
2024-07-15T21:50:00;27,659219;15,551625
2024-07-15T21:55:00;27,649414;15,483224
2024-07-15T22:00:00;27,649414;15,424595
2024-07-15T22:05:00;27,639608;15,346422
2024-07-15T22:10:00;27,629803;15,238935
2024-07-15T22:15:00;27,619998;15,170533
2024-07-15T22:20:00;27,610193;15,180305
2024-07-15T22:25:00;27,600388;15,170533
2024-07-15T22:30:00;27,590582;15,229163
2024-07-15T22:35:00;27,570972;15,326879
2024-07-15T22:40:00;27,551361;15,424595
2024-07-15T22:45:00;27,551361;15,473453
2024-07-15T22:50:00;27,541556;15,532082
2024-07-15T22:55:00;27,531751;15,620026
2024-07-15T23:00:00;27,512141;15,649341
2024-07-15T23:05:00;27,512141;15,649341
2024-07-15T23:10:00;27,49253;15,649341
2024-07-15T23:15:00;27,47292;15,698199
2024-07-15T23:20:00;27,463115;15,737285
2024-07-15T23:25:00;27,453309;15,7666
2024-07-15T23:30:00;27,453309;15,756828
2024-07-15T23:35:00;27,423894;15,795915
2024-07-15T23:40:00;27,414088;15,795915
2024-07-15T23:45:00;27,404283;15,805686
2024-07-15T23:50:00;27,394478;15,795915
2024-07-15T23:55:00;27,365062;15,825229
2024-07-16T00:00:00;27,355257;15,835001
2024-07-16T00:05:00;27,345452;15,844773
2024-07-16T00:10:00;27,335647;15,874087
2024-07-16T00:15:00;27,325842;15,903402
2024-07-16T00:20:00;27,316036;15,922945
2024-07-16T00:25:00;27,296426;15,962032
2024-07-16T00:30:00;27,296426;15,971803
2024-07-16T00:35:00;27,286621;16,010889
2024-07-16T00:40:00;27,276816;16,059747
2024-07-16T00:45:00;27,257205;16,069519
2024-07-16T00:50:00;27,2474;16,069519
2024-07-16T00:55:00;27,227789;16,089062
2024-07-16T01:00:00;27,217984;16,089062
2024-07-16T01:05:00;27,208179;16,108605
2024-07-16T01:10:00;27,188569;16,098834
2024-07-16T01:15:00;27,178763;16,098834
2024-07-16T01:20:00;27,159153;16,049976
2024-07-16T01:25:00;27,159153;16,020661
2024-07-16T01:30:00;27,119932;16,010889
2024-07-16T01:35:00;27,119932;16,020661
2024-07-16T01:40:00;27,119932;16,020661
2024-07-16T01:45:00;27,090517;16,010889
2024-07-16T01:50:00;27,090517;15,95226
2024-07-16T01:55:00;27,070906;15,922945
2024-07-16T02:00:00;27,061101;15,922945
2024-07-16T02:05:00;27,031685;15,874087
2024-07-16T02:10:00;27,031685;15,844773
2024-07-16T02:15:00;27,012075;15,835001
2024-07-16T02:20:00;27,00227;15,786143
2024-07-16T02:25:00;26,982659;15,805686
2024-07-16T02:30:00;26,972854;15,815458
2024-07-16T02:35:00;26,963049;15,795915
2024-07-16T02:40:00;26,943438;15,756828
2024-07-16T02:45:00;26,933633;15,756828
2024-07-16T02:50:00;26,923828;15,737285
2024-07-16T02:55:00;26,904217;15,727514
2024-07-16T03:00:00;26,904217;15,717742
2024-07-16T03:05:00;26,884607;15,678656
2024-07-16T03:10:00;26,874802;15,620026
2024-07-16T03:15:00;26,864997;15,58094
2024-07-16T03:20:00;26,845386;15,492996
2024-07-16T03:25:00;26,835581;15,444138
2024-07-16T03:30:00;26,825776;15,473453
2024-07-16T03:35:00;26,815971;15,532082
2024-07-16T03:40:00;26,79636;15,532082
2024-07-16T03:45:00;26,786555;15,502767
2024-07-16T03:50:00;26,77675;15,492996
2024-07-16T03:55:00;26,766945;15,492996
2024-07-16T04:00:00;26,766945;15,492996
2024-07-16T04:05:00;26,747334;15,551625
2024-07-16T04:10:00;26,737529;15,610255
2024-07-16T04:15:00;26,727724;15,649341
2024-07-16T04:20:00;26,717918;15,698199
2024-07-16T04:25:00;26,708113;15,678656
2024-07-16T04:30:00;26,698308;15,620026
2024-07-16T04:35:00;26,688503;15,600483
2024-07-16T04:40:00;26,678698;15,649341
2024-07-16T04:45:00;26,678698;15,639569
2024-07-16T04:50:00;26,659087;15,639569
2024-07-16T04:55:00;26,649282;15,659113
2024-07-16T05:00:00;26,639477;15,70797
2024-07-16T05:05:00;26,629672;15,747057
2024-07-16T05:10:00;26,619866;15,747057
2024-07-16T05:15:00;26,610061;15,7666
2024-07-16T05:20:00;26,600256;15,747057
2024-07-16T05:25:00;26,580646;15,727514
2024-07-16T05:30:00;26,580646;15,756828
2024-07-16T05:35:00;26,57084;15,795915
2024-07-16T05:40:00;26,561035;15,825229
2024-07-16T05:45:00;26,561035;16,030433
2024-07-16T05:50:00;26,55123;16,274722
2024-07-16T05:55:00;26,531619;16,274722
2024-07-16T06:00:00;26,521814;16,225864
2024-07-16T06:05:00;26,521814;16,235636
2024-07-16T06:10:00;26,512009;16,304037
