timestamp;temperature;temp_outside
2024-07-11T18:35:00;25,090253;19,196425
2024-07-11T18:40:00;25,080448;19,264826
2024-07-11T18:45:00;25,100059;19,4114
2024-07-11T18:50:00;25,109864;19,587288
2024-07-11T18:55:00;25,119669;19,72409
2024-07-11T19:00:00;25,129474;19,792492
2024-07-11T19:05:00;25,139279;19,899979
2024-07-11T19:10:00;25,15889;20,046622
2024-07-11T19:15:00;25,1785;20,115125
2024-07-11T19:20:00;25,198111;20,085767
2024-07-11T19:25:00;25,207916;20,164056
2024-07-11T19:30:00;25,227526;20,252132
2024-07-11T19:35:00;25,256942;20,301063
2024-07-11T19:40:00;25,266747;20,261918
2024-07-11T19:45:00;25,276552;20,242346
2024-07-11T19:50:00;25,276552;20,242346
2024-07-11T19:55:00;25,286358;20,134698
2024-07-11T20:00:00;25,305968;19,997695
2024-07-11T20:05:00;25,315773;19,919522
2024-07-11T20:10:00;25,325578;19,78272
2024-07-11T20:15:00;25,325578;19,479801
2024-07-11T20:20:00;25,315773;19,020537
2024-07-11T20:25:00;25,315773;18,746932
2024-07-11T20:30:00;25,305968;18,502643
2024-07-11T20:35:00;25,305968;18,11178
2024-07-11T20:40:00;25,305968;17,847947
2024-07-11T20:45:00;25,315773;17,720916
2024-07-11T20:50:00;25,325578;17,632972
2024-07-11T20:55:00;25,315773;17,68183
2024-07-11T21:00:00;25,325578;17,799089
2024-07-11T21:05:00;25,325578;17,769774
2024-07-11T21:10:00;25,325578;17,427769
2024-07-11T21:15:00;25,325578;17,232337
2024-07-11T21:20:00;25,325578;17,12485
2024-07-11T21:25:00;25,325578;17,056449
2024-07-11T21:30:00;25,325578;17,046677
2024-07-11T21:35:00;25,335384;17,095535
2024-07-11T21:40:00;25,325578;17,095535
2024-07-11T21:45:00;25,335384;17,115078
2024-07-11T21:50:00;25,335384;17,12485
2024-07-11T21:55:00;25,335384;17,027134
2024-07-11T22:00:00;25,335384;16,909875
2024-07-11T22:05:00;25,335384;16,841474
2024-07-11T22:10:00;25,335384;16,773073
2024-07-11T22:15:00;25,335384;16,724215
2024-07-11T22:20:00;25,335384;16,616728
2024-07-11T22:25:00;25,335384;16,56787
2024-07-11T22:30:00;25,335384;16,538555
2024-07-11T22:35:00;25,315773;16,499469
2024-07-11T22:40:00;25,335384;16,450611
2024-07-11T22:45:00;25,325578;16,38221
2024-07-11T22:50:00;25,325578;16,32358
2024-07-11T22:55:00;25,325578;16,264951
2024-07-11T23:00:00;25,325578;16,177006
2024-07-11T23:05:00;25,325578;16,089062
2024-07-11T23:10:00;25,325578;15,971803
2024-07-11T23:15:00;25,325578;15,854544
2024-07-11T23:20:00;25,335384;15,727514
2024-07-11T23:25:00;25,315773;15,600483
2024-07-11T23:30:00;25,315773;15,512539
2024-07-11T23:35:00;25,305968;15,463681
2024-07-11T23:40:00;25,315773;15,483224
2024-07-11T23:45:00;25,305968;15,492996
2024-07-11T23:50:00;25,305968;15,571168
2024-07-11T23:55:00;25,305968;15,639569
2024-07-12T00:00:00;25,296163;15,698199
2024-07-12T00:05:00;25,296163;15,776372
2024-07-12T00:10:00;25,296163;15,864316
2024-07-12T00:15:00;25,276552;15,932717
2024-07-12T00:20:00;25,276552;16,040204
2024-07-12T00:25:00;25,276552;16,118377
2024-07-12T00:30:00;25,276552;16,13792
2024-07-12T00:35:00;25,276552;16,128148
2024-07-12T00:40:00;25,276552;16,147692
2024-07-12T00:45:00;25,276552;16,157463
2024-07-12T00:50:00;25,256942;16,167235
2024-07-12T00:55:00;25,266747;16,098834
2024-07-12T01:00:00;25,256942;16,108605
2024-07-12T01:05:00;25,247137;16,19655
2024-07-12T01:10:00;25,247137;16,313809
2024-07-12T01:15:00;25,247137;16,313809
2024-07-12T01:20:00;25,247137;16,216093
2024-07-12T01:25:00;25,237332;16,069519
2024-07-12T01:30:00;25,227526;15,883859
2024-07-12T01:35:00;25,227526;15,698199
2024-07-12T01:40:00;25,217721;15,541854
2024-07-12T01:45:00;25,217721;15,424595
2024-07-12T01:50:00;25,207916;15,365965
2024-07-12T01:55:00;25,207916;15,278021
2024-07-12T02:00:00;25,198111;15,160762
2024-07-12T02:05:00;25,198111;15,063046
2024-07-12T02:10:00;25,198111;15,072818
2024-07-12T02:15:00;25,188305;15,092361
2024-07-12T02:20:00;25,1785;15,033731
2024-07-12T02:25:00;25,1785;14,926354
2024-07-12T02:30:00;25,15889;14,848298
2024-07-12T02:35:00;25,15889;14,750727
2024-07-12T02:40:00;25,149085;14,662914
2024-07-12T02:45:00;25,139279;14,565344
2024-07-12T02:50:00;25,139279;14,487288
2024-07-12T02:55:00;25,139279;14,428746
2024-07-12T03:00:00;25,139279;14,44826
2024-07-12T03:05:00;25,119669;14,428746
2024-07-12T03:10:00;25,119669;14,389717
2024-07-12T03:15:00;25,100059;14,389717
2024-07-12T03:20:00;25,090253;14,399474
2024-07-12T03:25:00;25,090253;14,389717
2024-07-12T03:30:00;25,090253;14,360446
2024-07-12T03:35:00;25,070643;14,301904
2024-07-12T03:40:00;25,070643;14,28239
2024-07-12T03:45:00;25,060838;14,204334
2024-07-12T03:50:00;25,060838;14,194577
2024-07-12T03:55:00;25,051033;14,214091
2024-07-12T04:00:00;25,041227;14,243362
2024-07-12T04:05:00;25,031422;14,272633
2024-07-12T04:10:00;25,031422;14,262876
2024-07-12T04:15:00;25,021617;14,28239
2024-07-12T04:20:00;25,021617;14,321418
2024-07-12T04:25:00;25,011812;14,389717
2024-07-12T04:30:00;25,011812;14,44826
2024-07-12T04:35:00;24,992213;14,516559
