timestamp;temperature;temp_outside
2024-06-21T13:30:00;25,345189;24,87121
2024-06-21T13:35:00;25,315773;24,646128
2024-06-21T13:40:00;25,296163;24,509121
2024-06-21T13:45:00;25,276552;24,215536
2024-06-21T13:50:00;25,256942;24,186177
2024-06-21T13:55:00;25,247137;23,647937
2024-06-21T14:00:00;25,227526;23,266276
2024-06-21T14:05:00;25,217721;23,227131
2024-06-21T14:10:00;25,207916;22,571457
2024-06-21T14:15:00;25,188305;22,356161
2024-06-21T14:20:00;25,1785;22,473595
2024-06-21T14:25:00;25,15889;22,297444
2024-06-21T14:30:00;25,149085;22,121293
2024-06-21T14:35:00;25,139279;22,111507
2024-06-21T14:40:00;25,129474;21,905997
2024-06-21T14:45:00;25,119669;21,573267
2024-06-21T14:50:00;25,119669;21,661342
2024-06-21T14:55:00;25,109864;21,64177
2024-06-21T15:00:00;25,109864;21,808135
2024-06-21T15:05:00;25,100059;21,690701
2024-06-21T15:10:00;25,100059;21,612411
2024-06-21T15:15:00;25,100059;21,43626
2024-06-21T15:20:00;25,100059;21,494977
2024-06-21T15:25:00;25,100059;21,30904
2024-06-21T15:30:00;25,090253;21,260109
2024-06-21T15:35:00;25,090253;21,260109
2024-06-21T15:40:00;25,090253;21,260109
2024-06-21T15:45:00;25,080448;21,260109
2024-06-21T15:50:00;25,080448;21,074171
2024-06-21T15:55:00;25,070643;20,917592
2024-06-21T16:00:00;25,060838;20,761013
2024-06-21T16:05:00;25,051033;20,878448
2024-06-21T16:10:00;25,051033;21,02524
2024-06-21T16:15:00;25,051033;21,064385
2024-06-21T16:20:00;25,051033;21,015454
2024-06-21T16:25:00;25,051033;20,946951
2024-06-21T16:30:00;25,051033;20,946951
2024-06-21T16:35:00;25,051033;20,829517
2024-06-21T16:40:00;25,041227;20,604435
2024-06-21T16:45:00;25,041227;20,584862
2024-06-21T16:50:00;25,041227;20,624007
2024-06-21T16:55:00;25,031422;20,594648
2024-06-21T17:00:00;25,041227;20,545717
2024-06-21T17:05:00;25,031422;20,643579
2024-06-21T17:10:00;25,031422;20,594648
2024-06-21T17:15:00;25,031422;20,457642
2024-06-21T17:20:00;25,031422;20,164056
2024-06-21T17:25:00;25,031422;20,124912
2024-06-21T17:30:00;25,021617;20,134698
2024-06-21T17:35:00;25,021617;20,164056
2024-06-21T17:40:00;25,031422;20,124912
2024-06-21T17:45:00;25,031422;20,056408
2024-06-21T17:50:00;25,031422;19,997695
2024-06-21T17:55:00;25,021617;20,017264
2024-06-21T18:00:00;25,021617;20,056408
2024-06-21T18:05:00;25,031422;19,987923
2024-06-21T18:10:00;25,031422;19,812035
2024-06-21T18:15:00;25,021617;19,772948
2024-06-21T18:20:00;25,011812;19,939065
2024-06-21T18:25:00;25,021617;20,095553
2024-06-21T18:30:00;25,011812;20,017264
2024-06-21T18:35:00;25,021617;20,056408
2024-06-21T18:40:00;25,021617;19,987923
2024-06-21T18:45:00;25,021617;19,860893
2024-06-21T18:50:00;25,021617;19,577517
